candidate_id,ticker,company_name,category,likely_event_year,source_hint,source_url_if_known,edgar_query,confidence_level,priority,verification_status,reason_for_inclusion,fields_needed_for_partial,notes
CAND-0182-BANKRUPTCY_OR_WIND_DOWN-ONCY,ONCY,Oncolytics Biotech Inc.,BANKRUPTCY_OR_WIND_DOWN,2018-2024,EDGAR 8-K wind-down and bankruptcy search; source_queries.md Section 1D,https://efts.sec.gov/LATEST/search-index,https://efts.sec.gov/LATEST/search-index?q=ONCY+%22Oncolytics+Biotech+Inc.%22+%22wind+down%22+OR+%22chapter+11%22+OR+%22cease+operations%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,MED,CANDIDATE,"ONCY appears in the local biotech scanner universe; row is a category-specific EDGAR search target for BANKRUPTCY_OR_WIND_DOWN, not verified evidence",sa_or_distress_8k_url|wind_down_or_bankruptcy_8k_url|outcome_date|chapter_check|price_window,Generated from scan_latest.json. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0183-BANKRUPTCY_OR_WIND_DOWN-ONTX,ONTX,"Onconova Therapeutics, Inc.",BANKRUPTCY_OR_WIND_DOWN,2018-2024,EDGAR 8-K wind-down and bankruptcy search; source_queries.md Section 1D,https://efts.sec.gov/LATEST/search-index,https://efts.sec.gov/LATEST/search-index?q=ONTX+%22Onconova+Therapeutics%2C+Inc.%22+%22wind+down%22+OR+%22chapter+11%22+OR+%22cease+operations%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,MED,CANDIDATE,"ONTX appears in the local biotech scanner universe; row is a category-specific EDGAR search target for BANKRUPTCY_OR_WIND_DOWN, not verified evidence",sa_or_distress_8k_url|wind_down_or_bankruptcy_8k_url|outcome_date|chapter_check|price_window,Generated from scan_latest.json. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0184-BANKRUPTCY_OR_WIND_DOWN-OTRK,OTRK,"Ontrak, Inc.",BANKRUPTCY_OR_WIND_DOWN,2018-2024,EDGAR 8-K wind-down and bankruptcy search; source_queries.md Section 1D,https://efts.sec.gov/LATEST/search-index,https://efts.sec.gov/LATEST/search-index?q=OTRK+%22Ontrak%2C+Inc.%22+%22wind+down%22+OR+%22chapter+11%22+OR+%22cease+operations%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,MED,CANDIDATE,"OTRK appears in the local biotech scanner universe; row is a category-specific EDGAR search target for BANKRUPTCY_OR_WIND_DOWN, not verified evidence",sa_or_distress_8k_url|wind_down_or_bankruptcy_8k_url|outcome_date|chapter_check|price_window,Generated from scan_latest.json. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0185-GOVERNANCE_ONLY_13D-PLRX,PLRX,"Pliant Therapeutics, Inc.",GOVERNANCE_ONLY_13D,2018-2024,EDGAR SC 13D Item 4 governance phrase search; item4_parser governance-only calibration queue,https://www.sec.gov/edgar/search/,https://efts.sec.gov/LATEST/search-index?q=PLRX+%22Pliant+Therapeutics%2C+Inc.%22+%22Item+4%22+%22board+of+directors%22+%22governance%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"PLRX appears in the local biotech scanner universe; row is a category-specific EDGAR search target for GOVERNANCE_ONLY_13D, not verified evidence",initial_13d_url|filing_date|activist_filer|item4_text|governance_only_classification|outcome_check,Generated from scan_latest.json. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0186-BANKRUPTCY_OR_WIND_DOWN-PMVP,PMVP,"PMV Pharmaceuticals, Inc.",BANKRUPTCY_OR_WIND_DOWN,2018-2024,EDGAR 8-K wind-down and bankruptcy search; source_queries.md Section 1D,https://efts.sec.gov/LATEST/search-index,https://efts.sec.gov/LATEST/search-index?q=PMVP+%22PMV+Pharmaceuticals%2C+Inc.%22+%22wind+down%22+OR+%22chapter+11%22+OR+%22cease+operations%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,MED,CANDIDATE,"PMVP appears in the local biotech scanner universe; row is a category-specific EDGAR search target for BANKRUPTCY_OR_WIND_DOWN, not verified evidence",sa_or_distress_8k_url|wind_down_or_bankruptcy_8k_url|outcome_date|chapter_check|price_window,Generated from scan_latest.json. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0187-ASSET_SALE-PPBT,PPBT,Purple Biotech Ltd.,ASSET_SALE,2018-2024,EDGAR 8-K asset purchase agreement search; source_queries.md Section 1E,https://efts.sec.gov/LATEST/search-index,https://efts.sec.gov/LATEST/search-index?q=PPBT+%22Purple+Biotech+Ltd.%22+%22asset+purchase+agreement%22+%22program%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"PPBT appears in the local biotech scanner universe; row is a category-specific EDGAR search target for ASSET_SALE, not verified evidence",asset_sale_8k_url|asset_description|buyer|consideration|retained_company_status|price_window,Generated from scan_latest.json. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0188-CAPITAL_RAISE_AFTER_PROCESS-PRTK,PRTK,"Paratek Pharmaceuticals, Inc.",CAPITAL_RAISE_AFTER_PROCESS,2018-2024,EDGAR 8-K/S-3 capital raise search after process language,https://www.sec.gov/edgar/search/,https://efts.sec.gov/LATEST/search-index?q=PRTK+%22Paratek+Pharmaceuticals%2C+Inc.%22+%22strategic+alternatives%22+%22registered+direct+offering%22&forms=8-K%2CS-3%2C424B5&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"PRTK appears in the local biotech scanner universe; row is a category-specific EDGAR search target for CAPITAL_RAISE_AFTER_PROCESS, not verified evidence",sa_or_process_8k_url|capital_raise_8k_or_s3_url|raise_date|raise_size|outcome_check|price_window,Generated from scan_latest.json. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0189-BANKRUPTCY_OR_WIND_DOWN-RMTI,RMTI,"Rockwell Medical, Inc.",BANKRUPTCY_OR_WIND_DOWN,2018-2024,EDGAR 8-K wind-down and bankruptcy search; source_queries.md Section 1D,https://efts.sec.gov/LATEST/search-index,https://efts.sec.gov/LATEST/search-index?q=RMTI+%22Rockwell+Medical%2C+Inc.%22+%22wind+down%22+OR+%22chapter+11%22+OR+%22cease+operations%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"RMTI appears in the local biotech scanner universe; row is a category-specific EDGAR search target for BANKRUPTCY_OR_WIND_DOWN, not verified evidence",sa_or_distress_8k_url|wind_down_or_bankruptcy_8k_url|outcome_date|chapter_check|price_window,Generated from scan_latest.json. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0190-BANKRUPTCY_OR_WIND_DOWN-RVPH,RVPH,"Reviva Pharmaceuticals Holdings, Inc.",BANKRUPTCY_OR_WIND_DOWN,2018-2024,EDGAR 8-K wind-down and bankruptcy search; source_queries.md Section 1D,https://efts.sec.gov/LATEST/search-index,https://efts.sec.gov/LATEST/search-index?q=RVPH+%22Reviva+Pharmaceuticals+Holdings%2C+Inc.%22+%22wind+down%22+OR+%22chapter+11%22+OR+%22cease+operations%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,MED,CANDIDATE,"RVPH appears in the local biotech scanner universe; row is a category-specific EDGAR search target for BANKRUPTCY_OR_WIND_DOWN, not verified evidence",sa_or_distress_8k_url|wind_down_or_bankruptcy_8k_url|outcome_date|chapter_check|price_window,Generated from scan_latest.json. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0191-BANKRUPTCY_OR_WIND_DOWN-SABS,SABS,"SAB Biotherapeutics, Inc.",BANKRUPTCY_OR_WIND_DOWN,2018-2024,EDGAR 8-K wind-down and bankruptcy search; source_queries.md Section 1D,https://efts.sec.gov/LATEST/search-index,https://efts.sec.gov/LATEST/search-index?q=SABS+%22SAB+Biotherapeutics%2C+Inc.%22+%22wind+down%22+OR+%22chapter+11%22+OR+%22cease+operations%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,MED,CANDIDATE,"SABS appears in the local biotech scanner universe; row is a category-specific EDGAR search target for BANKRUPTCY_OR_WIND_DOWN, not verified evidence",sa_or_distress_8k_url|wind_down_or_bankruptcy_8k_url|outcome_date|chapter_check|price_window,Generated from scan_latest.json. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0192-FAILED_STRATEGIC_REVIEW-SAVA,SAVA,"Cassava Sciences, Inc.",FAILED_STRATEGIC_REVIEW,2018-2024,EDGAR 8-K strategic alternatives search; source_queries.md Section 1A,https://efts.sec.gov/LATEST/search-index,https://efts.sec.gov/LATEST/search-index?q=SAVA+%22Cassava+Sciences%2C+Inc.%22+%22strategic+alternatives%22+%22board+of+directors%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"SAVA appears in the local biotech scanner universe; row is a category-specific EDGAR search target for FAILED_STRATEGIC_REVIEW, not verified evidence",sa_8k_url|observation_date|sa_excerpt|outcome_check|price_window|no_deal_confirmation,Generated from scan_latest.json. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0193-BANKRUPTCY_OR_WIND_DOWN-SGMO,SGMO,"Sangamo Therapeutics, Inc.",BANKRUPTCY_OR_WIND_DOWN,2018-2024,EDGAR 8-K wind-down and bankruptcy search; source_queries.md Section 1D,https://efts.sec.gov/LATEST/search-index,https://efts.sec.gov/LATEST/search-index?q=SGMO+%22Sangamo+Therapeutics%2C+Inc.%22+%22wind+down%22+OR+%22chapter+11%22+OR+%22cease+operations%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,MED,CANDIDATE,"SGMO appears in the local biotech scanner universe; row is a category-specific EDGAR search target for BANKRUPTCY_OR_WIND_DOWN, not verified evidence",sa_or_distress_8k_url|wind_down_or_bankruptcy_8k_url|outcome_date|chapter_check|price_window,Generated from scan_latest.json. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0194-BANKRUPTCY_OR_WIND_DOWN-SLRX,SLRX,"Salarius Pharmaceuticals, Inc.",BANKRUPTCY_OR_WIND_DOWN,2018-2024,EDGAR 8-K wind-down and bankruptcy search; source_queries.md Section 1D,https://efts.sec.gov/LATEST/search-index,https://efts.sec.gov/LATEST/search-index?q=SLRX+%22Salarius+Pharmaceuticals%2C+Inc.%22+%22wind+down%22+OR+%22chapter+11%22+OR+%22cease+operations%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,MED,CANDIDATE,"SLRX appears in the local biotech scanner universe; row is a category-specific EDGAR search target for BANKRUPTCY_OR_WIND_DOWN, not verified evidence",sa_or_distress_8k_url|wind_down_or_bankruptcy_8k_url|outcome_date|chapter_check|price_window,Generated from scan_latest.json. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0195-BANKRUPTCY_OR_WIND_DOWN-SNGX,SNGX,"Soligenix, Inc.",BANKRUPTCY_OR_WIND_DOWN,2018-2024,EDGAR 8-K wind-down and bankruptcy search; source_queries.md Section 1D,https://efts.sec.gov/LATEST/search-index,https://efts.sec.gov/LATEST/search-index?q=SNGX+%22Soligenix%2C+Inc.%22+%22wind+down%22+OR+%22chapter+11%22+OR+%22cease+operations%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,MED,CANDIDATE,"SNGX appears in the local biotech scanner universe; row is a category-specific EDGAR search target for BANKRUPTCY_OR_WIND_DOWN, not verified evidence",sa_or_distress_8k_url|wind_down_or_bankruptcy_8k_url|outcome_date|chapter_check|price_window,Generated from scan_latest.json. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0196-BANKRUPTCY_OR_WIND_DOWN-SPRO,SPRO,"Spero Therapeutics, Inc.",BANKRUPTCY_OR_WIND_DOWN,2018-2024,EDGAR 8-K wind-down and bankruptcy search; source_queries.md Section 1D,https://efts.sec.gov/LATEST/search-index,https://efts.sec.gov/LATEST/search-index?q=SPRO+%22Spero+Therapeutics%2C+Inc.%22+%22wind+down%22+OR+%22chapter+11%22+OR+%22cease+operations%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,MED,CANDIDATE,"SPRO appears in the local biotech scanner universe; row is a category-specific EDGAR search target for BANKRUPTCY_OR_WIND_DOWN, not verified evidence",sa_or_distress_8k_url|wind_down_or_bankruptcy_8k_url|outcome_date|chapter_check|price_window,Generated from scan_latest.json. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0197-ASSET_SALE-STAB,STAB,"Statera Biopharma, Inc.",ASSET_SALE,2018-2024,EDGAR 8-K asset purchase agreement search; source_queries.md Section 1E,https://efts.sec.gov/LATEST/search-index,https://efts.sec.gov/LATEST/search-index?q=STAB+%22Statera+Biopharma%2C+Inc.%22+%22asset+purchase+agreement%22+%22program%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"STAB appears in the local biotech scanner universe; row is a category-specific EDGAR search target for ASSET_SALE, not verified evidence",asset_sale_8k_url|asset_description|buyer|consideration|retained_company_status|price_window,Generated from scan_latest.json. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0198-CAPITAL_RAISE_AFTER_PROCESS-SYRS,SYRS,"Syros Pharmaceuticals, Inc.",CAPITAL_RAISE_AFTER_PROCESS,2018-2024,EDGAR 8-K/S-3 capital raise search after process language,https://www.sec.gov/edgar/search/,https://efts.sec.gov/LATEST/search-index?q=SYRS+%22Syros+Pharmaceuticals%2C+Inc.%22+%22strategic+alternatives%22+%22registered+direct+offering%22&forms=8-K%2CS-3%2C424B5&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"SYRS appears in the local biotech scanner universe; row is a category-specific EDGAR search target for CAPITAL_RAISE_AFTER_PROCESS, not verified evidence",sa_or_process_8k_url|capital_raise_8k_or_s3_url|raise_date|raise_size|outcome_check|price_window,Generated from scan_latest.json. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0199-BANKRUPTCY_OR_WIND_DOWN-TPST,TPST,"Tempest Therapeutics, Inc.",BANKRUPTCY_OR_WIND_DOWN,2018-2024,EDGAR 8-K wind-down and bankruptcy search; source_queries.md Section 1D,https://efts.sec.gov/LATEST/search-index,https://efts.sec.gov/LATEST/search-index?q=TPST+%22Tempest+Therapeutics%2C+Inc.%22+%22wind+down%22+OR+%22chapter+11%22+OR+%22cease+operations%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,MED,CANDIDATE,"TPST appears in the local biotech scanner universe; row is a category-specific EDGAR search target for BANKRUPTCY_OR_WIND_DOWN, not verified evidence",sa_or_distress_8k_url|wind_down_or_bankruptcy_8k_url|outcome_date|chapter_check|price_window,Generated from scan_latest.json. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0200-BANKRUPTCY_OR_WIND_DOWN-VERU,VERU,Veru Inc.,BANKRUPTCY_OR_WIND_DOWN,2018-2024,EDGAR 8-K wind-down and bankruptcy search; source_queries.md Section 1D,https://efts.sec.gov/LATEST/search-index,https://efts.sec.gov/LATEST/search-index?q=VERU+%22Veru+Inc.%22+%22wind+down%22+OR+%22chapter+11%22+OR+%22cease+operations%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,MED,CANDIDATE,"VERU appears in the local biotech scanner universe; row is a category-specific EDGAR search target for BANKRUPTCY_OR_WIND_DOWN, not verified evidence",sa_or_distress_8k_url|wind_down_or_bankruptcy_8k_url|outcome_date|chapter_check|price_window,Generated from scan_latest.json. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0201-COMPLETED_DEAL-VTYX,VTYX,"Ventyx Biosciences, Inc.",COMPLETED_DEAL,2018-2024,BioPharma Dive M&A tracker; Biotechgate M&A archives; EDGAR 8-K merger agreement search,https://www.biopharmadive.com/news/biotech-pharma-deals-merger-acquisitions-tracker/604262/,https://efts.sec.gov/LATEST/search-index?q=VTYX+%22Ventyx+Biosciences%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"VTYX appears in the local biotech scanner universe; row is a category-specific EDGAR search target for COMPLETED_DEAL, not verified evidence",merger_8k_url|merger_filing_date|deal_date|deal_price_per_share|acquirer|prior_process_signal_search|price_window,Generated from scan_latest.json. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0202-FAILED_STRATEGIC_REVIEW-XBIO,XBIO,"Xenetic Biosciences, Inc.",FAILED_STRATEGIC_REVIEW,2018-2024,EDGAR 8-K strategic alternatives search; source_queries.md Section 1A,https://efts.sec.gov/LATEST/search-index,https://efts.sec.gov/LATEST/search-index?q=XBIO+%22Xenetic+Biosciences%2C+Inc.%22+%22strategic+alternatives%22+%22board+of+directors%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"XBIO appears in the local biotech scanner universe; row is a category-specific EDGAR search target for FAILED_STRATEGIC_REVIEW, not verified evidence",sa_8k_url|observation_date|sa_excerpt|outcome_check|price_window|no_deal_confirmation,Generated from scan_latest.json. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0203-ACTIVIST_13D_NO_DEAL-ZYBT,ZYBT,Zhengye Biotechnology Holding Limited,ACTIVIST_13D_NO_DEAL,2018-2024,EDGAR SC 13D search; WhaleWisdom / 13D Monitor cross-check; source_queries.md Section 1B,https://www.sec.gov/edgar/search/,https://efts.sec.gov/LATEST/search-index?q=ZYBT+%22Zhengye+Biotechnology+Holding+Limited%22+%22Item+4%22+%22board+representation%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"ZYBT appears in the local biotech scanner universe; row is a category-specific EDGAR search target for ACTIVIST_13D_NO_DEAL, not verified evidence",initial_13d_url|filing_date|activist_filer|item4_text|item4_intent|outcome_check|price_window,Generated from scan_latest.json. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0204-COMPLETED_DEAL-CNTA,CNTA,Centessa Pharmaceuticals plc,COMPLETED_DEAL,2018-2024,BioPharma Dive M&A tracker; Biotechgate M&A archives; EDGAR 8-K merger agreement search,https://www.biopharmadive.com/news/biotech-pharma-deals-merger-acquisitions-tracker/604262/,https://efts.sec.gov/LATEST/search-index?q=CNTA+%22Centessa+Pharmaceuticals+plc%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"CNTA appears in the local biotech scanner universe; row is a category-specific EDGAR search target for COMPLETED_DEAL, not verified evidence",merger_8k_url|merger_filing_date|deal_date|deal_price_per_share|acquirer|prior_process_signal_search|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0205-COMPLETED_DEAL-TERN,TERN,"Terns Pharmaceuticals, Inc.",COMPLETED_DEAL,2018-2024,BioPharma Dive M&A tracker; Biotechgate M&A archives; EDGAR 8-K merger agreement search,https://www.biopharmadive.com/news/biotech-pharma-deals-merger-acquisitions-tracker/604262/,https://efts.sec.gov/LATEST/search-index?q=TERN+%22Terns+Pharmaceuticals%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"TERN appears in the local biotech scanner universe; row is a category-specific EDGAR search target for COMPLETED_DEAL, not verified evidence",merger_8k_url|merger_filing_date|deal_date|deal_price_per_share|acquirer|prior_process_signal_search|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
